Matricula,Latitud,Longitud,Distance,Pos_date
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,27.8589799,-15.3963533,0.006785195118328004,1701388826000
CFC8E23AB50D375541014448310312DEB58C3A69A2292705B9FB8E2A5A1B60AB,44.3067633,-2.0097166,0.01832423304478698,1701388829000
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,39.9263175,-2.6884040000000002,0.9757235765580551,1701388834000
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,44.7363066,-5.04647,1.7220269275063602,1701388831000
508F5591B74AE64243D2DCF64C584E049B90F347F02FFCBC647164BB8D2FE9F7,18.3613407,-71.6022584,1.2655201123614552,1701388801000
5A0441657EC05DA320F373A5EF00D80490BB14853283225899B26A41E11FB993,42.3527699,-9.434245,0.120147902416497,1701388840000
9EA75D576149F526833F7F0CAFBFBD2DC701213D1D0C584D073D35F341947388,38.5527327,-5.6705465,0.001177153375987699,1701388845000
9EA75D576149F526833F7F0CAFBFBD2DC701213D1D0C584D073D35F341947388,39.5527396,-4.670533,0.0013746176044956225,1701388847000
F7A42C671224FB482AA1F752A7D2E24FBA1044196DF57F8D75B8E03E87517A35,44.352355,-7.407914999999999,0.793267424483859,1701388844000
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,39.3597666,-0.2725833,0.18251479447438654,1701388843000
82FDF5C4ADC6E39A518110E31495EFB4F9C1F561693EA662EF8FAD8D63999384,41.0942216,-1.3031383,0.9789696181133365,1701388839000
96CCDDEBC559BA6C00439D619E2F188E69090FD1EE9491C275FE8A3B84B1DCC3,41.1906816,-2.8509933,0.2299959492844855,1701388850000
CFC8E23AB50D375541014448310312DEB58C3A69A2292705B9FB8E2A5A1B60AB,42.3066466,-4.0093616,0.03152016929866464,1701388850000
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,27.857825,-15.3966583,0.13187315751254292,1701388851000
E8D5D7745EE18927FC55BAD5FD79EA2AE5C9C781209D76F070370B1DB612B47A,43.2732116,-5.8101466,0.012257578910524052,1701388855000
A14E8BE45CB9F9B1B8F8BFBED680BCFE79912B7C935C4B9D80F36FCAEC9F3A48,38.67283,-4.062655,0.01578736055120716,1701388855000
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,42.12162333333333,2.1927833333333333,0.0014444472415648495,1701388860000
96CCDDEBC559BA6C00439D619E2F188E69090FD1EE9491C275FE8A3B84B1DCC3,41.1906799,-2.85186,0.07361950298903355,1701388861000
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,-33.952999,-69.074964,0.16663725052499373,1701388815000
F7A42C671224FB482AA1F752A7D2E24FBA1044196DF57F8D75B8E03E87517A35,43.35297,-8.4084049,0.0790285434386238,1701388862000
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,41.16588,-8.620233333333333,0.011534978343824494,1701388865000
5A0441657EC05DA320F373A5EF00D80490BB14853283225899B26A41E11FB993,44.352105,-7.4357583,0.1429601298458365,1701388863000
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,42.2680183,-2.9716283,0.0,1701388861351
679894276A1A15836A4517559DE4C780456B019AEABB4FBF9E878A1EEB665D57,44.2680183,-0.9716282999999999,0.0,1701388861863
671D8B81DD587CB93F5DAB19E861BF70ED5F9464E646842113481950C358B3EE,41.16699,-7.8837949,0.0,1701388865000
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,27.8580999,-15.396935,0.04091846844566968,1701388864000
892C6432846C97CB4EEB83A9979FCD72FD379EBD870EF8197E7D3198ED7FB843,43.53048,4.0889249,0.039066842126783824,1701388865000
71ACD724923C85A66ED63A81EE357EF0FAEBE006A29631DDB46267FFC48FBF31,42.4538516,-4.8281116,0.0,1701388861656
403307A6CB01BD90A5E0898A206B9F205C0605AC2A5B93643E3430A24140A3AD,44.42284,-4.8345,0.0,1701388861105
3FAF341332DDEE9102FD801D10F7D611A8CE9E7948372664C0AF02BB8362E9AE,44.268425,-1.0510633,0.0,1701388861511
E9B77D40DA9A90D93509C6E3CFFBFE1568DB46DCF5976274DCFCC83DB6F11612,42.49722,-8.6559483,0.0,1701388861168
B689E95F0FA3EB0D7C7CDF6F957C37474B5873FA67ADA532A26B00F512D15CFA,43.2609416,-2.928105,0.0,1701388861988
F7A42C671224FB482AA1F752A7D2E24FBA1044196DF57F8D75B8E03E87517A35,42.3532183,-9.4083049,0.02876927921746707,1701388870000
A6CB6B76C9ECB8C0FF4649D07C374C16E8745047A84303D7E6673F577AC7D644,39.6892283,-6.091385,0.002479997172290848,1701388870000
23ED941E3ED5B0591B9F22826E331B2FCB3F1C8D49F661280801A3C964C2FBAE,39.4684316,-6.3950783,0.01577415044431987,1701388871000
B689E95F0FA3EB0D7C7CDF6F957C37474B5873FA67ADA532A26B00F512D15CFA,42.2609416,-3.928105,0.0,1701388873136
9C068A3867FCD608DB8B947A1F23EC1208950C18E3EF0B746E9B2F4310CE4883,39.3607466,-4.1979099,5.018097633272558,1701388875000
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,37.3594,-2.2769616,0.38910679313418944,1701388877000
96CCDDEBC559BA6C00439D619E2F188E69090FD1EE9491C275FE8A3B84B1DCC3,41.1905833,-2.8535883,0.14719786257168874,1701388881000
A14E8BE45CB9F9B1B8F8BFBED680BCFE79912B7C935C4B9D80F36FCAEC9F3A48,37.67282,-5.0625183,0.011919315472595893,1701388883000
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,27.8575449,-15.39608,0.10427649451471063,1701388884000
B3C6B707FF586E09DD4455DAB6DEA799EC9DA501B0181ABE235EC1E192A20E3D,41.7723834,2.673207,0.0013821051533938074,1701388890000
A14E8BE45CB9F9B1B8F8BFBED680BCFE79912B7C935C4B9D80F36FCAEC9F3A48,40.6728716,-2.062455,0.007944727829317669,1701388887000
23ED941E3ED5B0591B9F22826E331B2FCB3F1C8D49F661280801A3C964C2FBAE,39.4685083,-6.3952983,0.020721289038569558,1701388885000
8BF12194622A41A0C1789A99634AA8F81B08BBF7C271BE92A62999EC14F0BB4B,39.3908183,-6.7445333,1.0534451719946865,1701388886000
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,37.9338902,-4.6785132,1.2089562948133585,1701388894000
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,37.3592816,-2.2787416,0.1578714837432709,1701388892000
96CCDDEBC559BA6C00439D619E2F188E69090FD1EE9491C275FE8A3B84B1DCC3,40.1905166,-3.8535766,0.007483000751431366,1701388892000
C45D1B997E2C771440AD44B4EC93794F1E6FE175EE49F8D49415BD1213ED4507,42.38557,3.14241,0.11819519012153797,1701388893000
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,37.359265,-2.2787466,0.001898001036810228,1701388898000
82FDF5C4ADC6E39A518110E31495EFB4F9C1F561693EA662EF8FAD8D63999384,39.0958649,-3.30856,0.5023003504101964,1701388888000
730655A225241D534D1C78911ACA85AB05E607C709D7B9520443018F8A067709,43.425415,-3.851595,0.001988223233000782,1701388898000
A14E8BE45CB9F9B1B8F8BFBED680BCFE79912B7C935C4B9D80F36FCAEC9F3A48,39.6732483,-3.0623183000000003,0.04353583735166245,1701388900000
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,39.4122416,-4.719455,0.022715903014783892,1701388892010
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,42.7500033,-7.0604316,1.9024851448440931,1701388902000
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,38.4122416,-5.719455,0.0,1701388892020
DE270AC86D7A5AF5255D130A15B83A4A5536E712ACBDAC6B87A8638D9EF9B2E6,40.4121649,-3.7194333,0.008724300533782921,1701388900000
96CCDDEBC559BA6C00439D619E2F188E69090FD1EE9491C275FE8A3B84B1DCC3,38.1905083,-5.8536366,0.005179425180776601,1701388904000
679E1E2CF2BC6497342347D4B137CD3DC0C80EAF38A97781ADB848F40E7923FB,39.6158483,2.7178283,0.08487970139800728,1701388907000
730655A225241D534D1C78911ACA85AB05E607C709D7B9520443018F8A067709,44.4254333,-2.8515983,0.00205224708908631,1701388908000
96CCDDEBC559BA6C00439D619E2F188E69090FD1EE9491C275FE8A3B84B1DCC3,40.1905083,-3.8536666,0.0025482674797046366,1701388914000
572AC77A5DE790549FEE5175A2B243ADE2CA3CE6CF97AD5735784BA335DE15BA,19.4423037,-70.7124856,0.0010108063381633464,1701388824000
9E1AFCD5BA4E22A6760253B3D722E4263303C8E9629BB44029D4F9672DF44A13,20.2461507,-69.5425033,2.5541557985263164,1701388806000
9E1AFCD5BA4E22A6760253B3D722E4263303C8E9629BB44029D4F9672DF44A13,18.2460729,-71.5326198,1.0376112501061916,1701388841000
2C8E3F14BA2AAB9EEC673B515CB9585FDFEB1350ED85E58009701A414F78E035,19.419444,-69.7898338,0.0012223463281563751,1701388894000
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,36.3592733,-3.2770466,0.15025391153489298,1701388918000
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,41.121566666666666,1.1928,0.006453862129749662,1701388920000
53B723B5B66F6F1F7EF96F7CE1767728B85189E9D8D8AF4880028575130CBB3C,29.4284333,-15.3139666,0.0700414643392442,1701388922000
3F2BF0F9BC0EDF81585748F2BB7A9277D3ABDF4C4987EE6E7F096A42B1549327,41.6180883,5.3616816,0.012232325546268233,1701388922000
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,42.16589166666667,-7.620216666666666,0.00190508317253533,1701388925000
96CCDDEBC559BA6C00439D619E2F188E69090FD1EE9491C275FE8A3B84B1DCC3,39.1904683,-4.8536416,0.004928736868895385,1701388928000
AB84F8F8ACB033E9E444548A8C4769951BD2D1134E3238514C6CF3D922494379,-33.0121327,-68.9037128,0.016918852345362487,1701388930000
23ED941E3ED5B0591B9F22826E331B2FCB3F1C8D49F661280801A3C964C2FBAE,38.4684466,-7.3952733,0.007188532160681773,1701388928000
A14E8BE45CB9F9B1B8F8BFBED680BCFE79912B7C935C4B9D80F36FCAEC9F3A48,38.6734416,-4.0603983,0.16805987850398876,1701388929000
F28866C0CF5333C77C245F93F8BE91DB1615539BF1188E087D18FB6EC9040A51,27.8560016,-15.3933916,0.45857741813992525,1701388930000
8BF12194622A41A0C1789A99634AA8F81B08BBF7C271BE92A62999EC14F0BB4B,40.3889199,-5.7516566,0.6391519730323637,1701388927000
AAAEFD88472AFE7F8B9A417CD689BB28B3BF408EB543D9CFC30E3323980F1746,42.9955016,-7.5563233,0.8154162455795231,1701388932000
E9B77D40DA9A90D93509C6E3CFFBFE1568DB46DCF5976274DCFCC83DB6F11612,40.49722,-10.6559483,0.0,1701388935561
3FAF341332DDEE9102FD801D10F7D611A8CE9E7948372664C0AF02BB8362E9AE,43.268425,-2.0510633,0.0,1701388936437
A6D78066EBB26BC55C204182D5E8C1C47550EFA8F8D3014BC3845CB5056F90B9,53.9292941,-3.1338086,0.004513864970572849,1701388944000
9EA75D576149F526833F7F0CAFBFBD2DC701213D1D0C584D073D35F341947388,41.5527094,-2.6704533,0.007524509321503615,1701388950000
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,27.8560733,-15.3934233,0.30820580323165064,1701388944000
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,27.8909783,-15.5260616,0.9298459588150937,1701388906000
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,26.8902066,-16.5285849,0.26241358972558326,1701388932000
AB84F8F8ACB033E9E444548A8C4769951BD2D1134E3238514C6CF3D922494379,-34.0120973,-69.9037871,0.007968143021263096,1701388948000
679E1E2CF2BC6497342347D4B137CD3DC0C80EAF38A97781ADB848F40E7923FB,41.6157149,4.717645,0.02159986000598105,1701388950000
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,37.9400573,-4.6661345,1.2840400776052556,1701388954000
4CD3FCAC24AA17EB8A4985E4F997FD3730871E563B5536B369A38FB9F5E20CDB,-33.946798,-69.078052,0.74603594178281,1701388915000
5E8EDF55BA6EF0E4F0D8E0EF7C9407FED69E720B6E274B80EF7A80193A73B1B4,42.4318833,-5.85997,5.016010236948891,1701388953000
76EC2FC54BFD61A8798D9B089470DAA7679F072C642E6E7A66E72EE7F5FDB2FB,42.5960799,-8.391695,0.0,1701388953000
1FE60CE123FE31D1895941F5902C518E1368095294E9D5414FD1ADB8D0D07BF1,40.46588,-3.6356933,0.010250124428334085,1701388954000
2E6DE46599917276EA118315105E20AEC32E0A63CDE37C796351602488BB3A89,38.2564533,8.078155,0.0,1701388953000
A380A614532C7F70201FF7711BE76CD4919A0FD320D3476BECCDECE8CA433C2C,39.3837433,-4.41753,0.0,1701388954000
82FDF5C4ADC6E39A518110E31495EFB4F9C1F561693EA662EF8FAD8D63999384,38.094635,-4.3084565999999995,0.13704963243133997,1701388939000
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,28.8563349,-14.3931283,0.04107596564816027,1701388957000
82B6596E475C0DF09B805B88BC48CCA30D34A8D45E415D0ECBE2A499F7DAE9C5,43.2998783,-5.8780649,0.009000022480238616,1701388945000
82B6596E475C0DF09B805B88BC48CCA30D34A8D45E415D0ECBE2A499F7DAE9C5,43.2998783,-5.8780649,0.0,1701388945010
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,37.3597899,-2.2694483,0.6740104007009164,1701388969000
39A7C03D597FA1866B013468871534F511F50FC1679C2A121B1A0A2E965C4635,41.7622949,-8.0787683,2.0271539142489683,1701388973000
9C068A3867FCD608DB8B947A1F23EC1208950C18E3EF0B746E9B2F4310CE4883,37.3647383,-6.2119633,1.318951457828734,1701388917000
B81D5D3C0ABD5651D35460611801239A551537387FEDC8EFD43EC51B6EE751A2,17.7756966,-71.2463571,2.6826431473852694,1701388878000
4125FA3B0E4FC858C478D57876D70F05A13A37FD952933941E8E6F06AF8BB0FE,38.2876666,-4.934755,0.012312614770609472,1701388970000
4125FA3B0E4FC858C478D57876D70F05A13A37FD952933941E8E6F06AF8BB0FE,36.2876666,-6.934755,0.0,1701388970010
F1B2B87C7D3D0D8652C36CD40ABF6460D9ED377C1FF8E97BCE56D9CA5EC26A38,36.3368449,-7.7579883,5.026980374522953,1701388976000
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,40.121585,0.19280000000000008,0.002038576470992302,1701388980000
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,36.3594083,-3.2695466,0.04331235098249849,1701388979000
79FAC09BD0C0202DF4FA067B1C35E780A118C5B4C4641D16D8175F1A069598F8,37.63187,-10.13934,0.006668261655203893,1701388974010
79FAC09BD0C0202DF4FA067B1C35E780A118C5B4C4641D16D8175F1A069598F8,39.63187,-8.13934,0.0,1701388974020
79FAC09BD0C0202DF4FA067B1C35E780A118C5B4C4641D16D8175F1A069598F8,38.63194,-9.1392283,0.012438842108451593,1701388979000
07F0F06AFDDE789E75C987F1E8AF8E5F48E72512AD4FC4FBD22D89D19D0618BC,42.16580833333333,-7.620100000000001,0.01346246828370519,1701388985000
AAAEFD88472AFE7F8B9A417CD689BB28B3BF408EB543D9CFC30E3323980F1746,42.9946333,-7.5542033,0.19761113427022464,1701388982000
F7A42C671224FB482AA1F752A7D2E24FBA1044196DF57F8D75B8E03E87517A35,44.3570016,-7.4131733,0.576115859413161,1701388984000
A14E8BE45CB9F9B1B8F8BFBED680BCFE79912B7C935C4B9D80F36FCAEC9F3A48,38.6708749,-4.0599666,0.28785455146482375,1701388985000
679E1E2CF2BC6497342347D4B137CD3DC0C80EAF38A97781ADB848F40E7923FB,40.61293,3.7142816,0.42296526767554504,1701388985000
79FAC09BD0C0202DF4FA067B1C35E780A118C5B4C4641D16D8175F1A069598F8,38.6318516,-9.1389266,0.02798927917717953,1701388988000
4B2ABF0EECD4EEA20AD134D94167F32BEDAEC963E4A9BEE5AED0D23F3CC5C92E,45.3867133,10.7364883,0.0,1701388988000
71ACD724923C85A66ED63A81EE357EF0FAEBE006A29631DDB46267FFC48FBF31,44.4538516,-2.8281116,0.0,1701388984769
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,28.856815,-14.3928349,0.0606787786199077,1701388990000
671D8B81DD587CB93F5DAB19E861BF70ED5F9464E646842113481950C358B3EE,40.16699,-8.8837949,0.0,1701388992000
23ED941E3ED5B0591B9F22826E331B2FCB3F1C8D49F661280801A3C964C2FBAE,39.4685866,-6.3946083,0.05916803604081913,1701388991000
23ED941E3ED5B0591B9F22826E331B2FCB3F1C8D49F661280801A3C964C2FBAE,40.4686216,-5.39463,0.004314631740109615,1701388993000
403307A6CB01BD90A5E0898A206B9F205C0605AC2A5B93643E3430A24140A3AD,42.42284,-6.8345,0.0,1701388988410
C45D1B997E2C771440AD44B4EC93794F1E6FE175EE49F8D49415BD1213ED4507,41.39044,2.1372066,0.6940295169301579,1701388990000
751DE836EF44669C1D535651A792CCB2F2CA5E1DF2A70D791922763744110CBC,40.3030433,-3.7007749,0.0013550601381332097,1701388997000
751DE836EF44669C1D535651A792CCB2F2CA5E1DF2A70D791922763744110CBC,39.3030433,-4.7007749,0.0,1701388997010
A14E8BE45CB9F9B1B8F8BFBED680BCFE79912B7C935C4B9D80F36FCAEC9F3A48,38.6710866,-4.0595283,0.04474392336516816,1701388996000
44C8A1AF0DE74873DDA53C547CDE57CE0ED68811C3D22936C420588ECCE39BF4,42.2662666,-3.9305183,0.010323834292141386,1701388980010
44C8A1AF0DE74873DDA53C547CDE57CE0ED68811C3D22936C420588ECCE39BF4,44.2662666,-1.9305183000000001,0.0,1701388980020
7326E87A9FA1258D1654E6E0A2B1F237B2622CA2F03581C5B7443CCC248EB5CB,37.5669933,-6.753735,0.0069563551278815795,1701388999000
7326E87A9FA1258D1654E6E0A2B1F237B2622CA2F03581C5B7443CCC248EB5CB,35.5669933,-8.753734999999999,0.0,1701388999010
B3C6B707FF586E09DD4455DAB6DEA799EC9DA501B0181ABE235EC1E192A20E3D,40.7724307,1.6731625,0.0064250465324176284,1701389010000
46094EC0E6361427879309233F1B8A92A3EDBE53B30BA76F41AD457052224420,37.6511049,-0.92981,0.010941140991551636,1701388988010
46094EC0E6361427879309233F1B8A92A3EDBE53B30BA76F41AD457052224420,37.6511049,-0.92981,0.0,1701388988020
AF69B29555A2B9300AD69F0DD4A23363815A6F6F738E2101803859FC7837E341,44.2582983,-1.9216033000000001,0.044555987706141637,1701389005010
AF69B29555A2B9300AD69F0DD4A23363815A6F6F738E2101803859FC7837E341,42.2582983,-3.9216033,0.0,1701389006000
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,37.3594866,-2.2720033,0.21730445702852397,1701389007000
FF3C59B448620745BF18F32F614A1E7B43B32C7A89545EC541A90558D199D111,36.9449889,-5.6518547,1.3670254849798171,1701389014000
19CB2C27AEA2A6C6C4DBAAB759FC3A4D6FC7A80E197BBA6B9814F7F04708C407,42.437495,-8.817865,0.0,1701389013000
79FAC09BD0C0202DF4FA067B1C35E780A118C5B4C4641D16D8175F1A069598F8,39.63074,-8.1367833,0.22347008981976194,1701389008000
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,37.3593716,-2.271845,0.018954325879990578,1701389016000
D27B62DF2FE5D39E189D483C49D0DD12E9CE25A8778307460262F026137B0350,44.89823,8.5812933,0.009947945377781363,1701389017000
D9D9D59026E4C7569F2B1ED821BDDCFDB7CC5CA4D82B4EBC06EB64696AEE3346,32.57843,-115.3472733,3.5040313166206047,1701389017000
679E1E2CF2BC6497342347D4B137CD3DC0C80EAF38A97781ADB848F40E7923FB,40.6096983,3.7103133,0.49466087693842636,1701389019000
53B723B5B66F6F1F7EF96F7CE1767728B85189E9D8D8AF4880028575130CBB3C,28.42859,-16.31384,0.02137435705965758,1701389021000
F4AE0241D1A98FCCB07393881F2EB5F012112A9453EE549C474D6C427E650864,37.3593683,-2.2718016,0.0038533278678509154,1701389023000
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,27.8999483,-15.5352816,1.2674792429105475,1701389024000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,19.6240032,-70.2762542,0.35065915217955845,1701388810000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,19.6238509,-70.2743491,0.2002510083568574,1701388846000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,19.6241083,-70.2732352,0.12012559318877039,1701388867000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,20.6241953,-69.2730121,0.025290081035612654,1701388876000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,18.6241883,-71.2730218,0.0012798410832761187,1701388877000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,19.6241662,-70.2730436,0.0033544175775763406,1701388879000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,20.6241699,-69.2730744,0.00325201154209675,1701388884000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,17.6241501,-72.2732157,0.014962128340979769,1701388887000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,18.6239058,-71.2760024,0.29313063831280545,1701388929000
AE761A87AB9E32A666F296B3596A9CD533B214ECA5D011EE7C0CAE3C6CE822F4,19.6259239,-70.2781648,0.31882634630383194,1701388987000
AAAEFD88472AFE7F8B9A417CD689BB28B3BF408EB543D9CFC30E3323980F1746,41.9947466,-8.551118299999999,0.25121902888682235,1701389031000
81486AACFBE20A1A64655FD2B79DD456B68E4AB7452D1E1295D6FEDCD52DD526,26.8576849,-16.392105,0.12043806535825892,1701389031000
516291E66CB7B610917EC0E831D1400378A69D1C8F3651431F5D95250A8D4E82,44.8983616,8.5814066,0.0,1701389032000
EFBFEA45FDDA61154A0E59ABA3E3934E7C85941EEFAEFB7062482EFF192DCC74,27.900065,-15.5361783,0.08906939004702362,1701389035000
C45D1B997E2C771440AD44B4EC93794F1E6FE175EE49F8D49415BD1213ED4507,40.390425,1.13714,0.005800799504119529,1701389035000
13235751DB1148FCD42982232152D28444DC7A0A8CB2EAB8BAC00A92D7E0DEA0,41.408375,2.123185,3.601667837131244,1701389029000
61E9C8A81EEC32F7DADD350A7DEF8062150D99E745599F7F8E4FFAB8E35187E6,38.8973116,-3.8156216,0.003602796257849764,1701389013000
61E9C8A81EEC32F7DADD350A7DEF8062150D99E745599F7F8E4FFAB8E35187E6,37.8973116,-4.8156216,0.0,1701389013010
E0047EE446AB648BEA8D01836B0FBDBA466C8C19A4EFA5788990BB1D505D5919,42.12165666666667,2.1928,0.007968980749985427,1701389040000
C6FCE3D69653A0C262509EA6E8A244B4CB6921DD5E08BC3B5502FFC88D6AE9D1,28.46163,-16.3547916,0.019864515866845123,1701389036000
C6FCE3D69653A0C262509EA6E8A244B4CB6921DD5E08BC3B5502FFC88D6AE9D1,28.46163,-16.3547916,0.0,1701389036010
